企业名称,登记状态,注册资本,所属区县,所属行业,江苏省企业地址,,经度,纬度,需求量,,
常州鑫坛电力成套设备有限公司,存续,2800,金坛区,电气机械和器材制造业,江苏省常州市金坛区华丰路6号,,119.620722,31.748462,1.88E-05,,
常州市金坛永全电控设备厂,存续,1040,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇汤庄集镇北,,119.685314,31.69627,6.97E-06,,
常州德博新材料科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛经济开发区华丰路2号,,119.620465,31.748441,6.70E-06,,
常州银登金属制品有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区复兴路8号,,119.639416,31.760816,6.70E-06,,
康诚（江苏）机械制造有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区经济开发区华电路8号,,119.622188,31.750554,6.70E-06,,
江苏润德精密机械有限公司,存续,1280,金坛区,通用设备制造业,江苏省常州市金坛经济开发区汇福路9号,,119.649592,31.761938,8.58E-06,,
常州申嘉金属制品有限公司,存续,1500,金坛区,金属制品业,江苏省常州市金坛区兴辰路8号,,119.597897,31.723247,1.01E-05,,
常州市长江电力机械厂有限公司,存续,1500,金坛区,电气机械和器材制造业,江苏省常州市金坛区兴辰路10号,,119.597897,31.723247,1.01E-05,,
华星动力（江苏）有限公司,存续,2000,金坛区,汽车制造业,江苏省常州市金坛区明湖路399号,,119.634616,31.690418,1.34E-05,,
常州铭策机械制造有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区明湖路399号,,119.634616,31.690418,6.70E-06,,
国发（常州）特种纺织品有限公司,存续,1595,金坛区,纺织业,江苏省江苏省常州市金坛经济开发区金湖路168号,,119.616946,31.746176,1.07E-05,,
斐瑞博机械江苏有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛经济开发区中塘桥48号,,119.635873,31.760834,6.70E-06,,
常州天易新能源有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区复兴路3-6号,,119.64,31.762406,6.70E-06,,
常州中迪材料科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华业路139号,,119.635303,31.689399,6.70E-06,,
中成（江苏）集成房屋科技有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区汇贤南路2号C幢,,119.6121,31.739571,6.70E-06,,
常州市金坛佳能服饰有限公司,存续,1580,金坛区,纺织服装、服饰业,江苏省常州市金坛经济开发区晨风东路999号(河头镇中塘村委汤庄),,119.622928,31.753972,1.06E-05,,
常州市金坛区博祥建筑材料有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区汇福路2号,,119.64861,31.76533,6.70E-06,,
常州市哈里路亚户外用品有限公司,存续,2000,金坛区,金属制品业,江苏省常州市金坛区河头镇薛庄村,,119.646112,31.765408,1.34E-05,,
江苏中谨精密机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区汇贤南路3号物管楼,,119.611667,31.740208,6.70E-06,,
艾贝思车辆科技（常州）有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区汇贤南路3号物管楼,,119.611667,31.740208,6.70E-06,,
江苏库玛新材料有限公司,存续,3000,金坛区,汽车制造业,江苏省常州市金坛经济开发区兴华路048号,,119.644618,31.765142,2.01E-05,,
常州市金坛大网微滴灌设备有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区尧塘镇汤庄西大街62号,,119.681636,31.690341,6.70E-06,,
江苏锋怡精密工具有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛经济开发区兴隆北路16-1号,,119.652586,31.766792,6.70E-06,,
常州丽芙纺织品有限公司,存续,2000,金坛区,纺织业,江苏省常州市金坛区兴华路291号,,119.635908,31.763173,1.34E-05,,
江苏凯灵汽车电器有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛经济开发区金胜东路8号,,119.613292,31.746765,6.70E-06,,
常州金坛申路交通设施有限公司,在业,1550,金坛区,金属制品业,江苏省常州市金坛区汤庄集镇东大街1号,,119.687052,31.690512,1.04E-05,,
江苏益昇新能源科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛经济开发区汇贤中路89号,,119.611626,31.748337,6.70E-06,,
常州市怡和金属制品有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区尧塘镇汤庄沿河西路70号,,119.686959,31.689235,6.70E-06,,
常州市三洋精密制版有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区汇贤中路58号,,119.611139,31.7483,6.70E-06,,
常州坤锐能源科技有限公司,在业,3000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇直溪集镇振兴南路63号,,119.456512,31.80021,2.01E-05,,
江苏金仕威光电科技有限公司,存续,3000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇振兴南路123号,,119.456203,31.799624,2.01E-05,,
常州溪博汽车科技股份有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区亚溪路29号,,119.454425,31.793607,6.70E-06,,
常州市金坛润泽新型建材有限公司,存续,1500,金坛区,非金属矿物制品业,江苏省常州市金坛区薛埠镇下杖村委镇茅路1号,,119.417249,31.790597,1.01E-05,,
江苏金阳玻璃制品有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区直溪镇工业集中区直茅路6号,,119.449766,31.788248,6.70E-06,,
江苏品川新能源科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区亚细路16号,,119.461541,31.793149,6.70E-06,,
常州市金坛区丰捷电力科技有限公司,存续,1500,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区振兴南路1号,,119.455663,31.788919,1.01E-05,,
江苏常州泰开新能源科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区横三路88号,,119.45482,31.788515,6.70E-06,,
江苏溪源汽车科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪工业集中区直东路8号,,119.454873,31.788488,6.70E-06,,
常州市金坛区正信诚医疗科技有限公司,存续,2000,金坛区,医药制造业,江苏省常州市金坛区直溪镇工业集中区2号,,119.45433,31.795067,1.34E-05,,
江苏正晖照明科技有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区1号,,119.45433,31.795067,1.34E-05,,
常州市金坛区文德信纺织有限公司,存续,1000,金坛区,纺织业,江苏省常州市金坛区直溪镇工业集中区2号,,119.45433,31.795067,6.70E-06,,
江苏维旺达光伏设备科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区横四路18号,,119.45433,31.795067,6.70E-06,,
常州市金坛如胜汽车零部件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区西直里路9号,,119.45433,31.795067,6.70E-06,,
江苏沐春智能科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区西直里路9号,,119.597897,31.723247,6.70E-06,,
江苏广豪佳工业设备有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区直溪镇工业集中区西直里路6号,,119.45433,31.795067,6.70E-06,,
易合城邦传动设备制造（江苏）有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道5号,,119.46672,31.785212,6.70E-06,,
江苏圣鑫光伏科技有限公司,存续,2720,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区直东路188号,,119.463915,31.789153,1.82E-05,,
江苏登兴塑化有限公司,存续,15065,金坛区,橡胶和塑料制品业,江苏省常州市金坛区建昌镇井庄村,,119.483408,31.829865,1.01E-04,,
江苏凯兴管道有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区直溪镇井庄村委张家棚188号,,119.483406,31.829866,6.70E-06,,
常州瑞通光伏设备有限公司,存续,1500,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业园区兴业大道17号,,119.46672,31.785212,1.01E-05,,
江苏恒通医疗用品科技有限公司,存续,1000,金坛区,医药制造业,江苏省常州市金坛区直溪镇工业集中区健尔康路1号,,119.452912,31.781375,6.70E-06,,
江苏松上电机有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道5号,,119.46672,31.785212,6.70E-06,,
常州市盛科汽车配件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道1号,,119.46672,31.785212,6.70E-06,,
江苏吉丰自动化设备有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道6号,,119.46672,31.785212,6.70E-06,,
常州市兴佳诚汽车部件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇兴业大道88-1号,,119.46672,31.785212,6.70E-06,,
常州米特汽车零部件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道3号,,119.46672,31.785212,6.70E-06,,
江苏君达钢结构有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区直溪镇工业集中区直里路16号,,119.46018,31.781849,6.70E-06,,
常州金坛超创电池有限公司,存续,1500,金坛区,电气机械和器材制造业,江苏省常州市金坛区茅麓镇西阳村,,119.382001,31.834086,1.01E-05,,
江苏天冀输送机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区直溪镇工业集中区东直里路68号,,119.46472,31.782798,6.70E-06,,
常州市金坛区厚松园园林绿化有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区薛埠镇石马村花茅路8公里处高架桥东侧,,119.401783,31.785121,6.70E-06,,
江苏思耐尔传动科技有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业园区水南路18号,,119.458843,31.777019,1.34E-05,,
江苏永易智能停车设备有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业园区水南路8号,,119.458843,31.777019,6.70E-06,,
江苏海尚汽车科技有限公司,存续,2000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业园区水南路8号,,119.458843,31.777019,1.34E-05,,
常州溪凯新材料科技有限公司,存续,2500,金坛区,医药制造业,江苏省常州市金坛区直溪工业集中区水南路8-1号,,119.458843,31.777019,1.68E-05,,
常州清威汽车制造技术有限公司,在业,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区水南路8号,,119.458843,31.777019,6.70E-06,,
常州汉维机械设备有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区直溪镇工业园区水南路18号,,119.458843,31.777019,6.70E-06,,
常州顺合鼎建筑材料有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区薛埠镇西旸村青阳南路7号,,119.382001,31.834086,6.70E-06,,
常州祥德机械制造有限公司,存续,1200,金坛区,通用设备制造业,江苏省常州市金坛区薛埠镇白乾路1号,,119.380722,31.829647,8.04E-06,,
科升普力汽车科技（江苏）有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区金湖北路55号,,119.597897,31.723247,6.70E-06,,
常州市金鹿电缆材料有限公司,存续,1580,金坛区,橡胶和塑料制品业,江苏省常州市金坛区茅麓茶场,,119.393703,31.788432,1.06E-05,,
江苏吉祥吉艺新型幕墙材料有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区薛埠镇石马村致和路10号,,119.401783,31.785121,6.70E-06,,
江苏云烽燃气设备有限公司,存续,2000,金坛区,仪器仪表制造业,江苏省常州市金坛区直溪镇建昌集镇育才路1号,,119.501919,31.821706,1.34E-05,,
江苏科远建材有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区直溪镇马脚山,,119.457175,31.768286,6.70E-06,,
常州市金坛林泉建材厂,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区朱林镇巷头村,,119.458998,31.758904,6.70E-06,,
常州市金坛创新建材有限公司,存续,3000,金坛区,非金属矿物制品业,江苏省常州市金坛区薛埠镇对达村,,119.363477,31.825771,2.01E-05,,
常州市金诺金属设备科技有限公司,存续,3088,金坛区,金属制品业,江苏省常州市金坛区薛埠镇花山村河口街58号,,119.420649,31.752409,2.07E-05,,
常州花山化工有限公司,存续,1018,金坛区,橡胶和塑料制品业,江苏省常州市金坛区薛埠镇河口集镇118号,,119.382381,31.717564,6.82E-06,,
江苏金动动力机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区金西工业园朱延路1号,,119.458223,31.743045,6.70E-06,,
常州市金坛耐思得自行车有限公司,存续,2000,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区金西工业园118号,,119.597897,31.723247,1.34E-05,,
常州市金淮建材有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区朱林镇朱林村山城88号,,119.453625,31.737174,6.70E-06,,
常州市成林建材有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区朱林镇朱林村委巷头村68号,,119.453625,31.737174,6.70E-06,,
常州新瑞卫生用品有限公司,存续,1000,金坛区,医药制造业,江苏省常州市金坛区朱林镇创业路39号,,119.446542,31.735923,6.70E-06,,
常州辉友金属材料有限公司,存续,1300,金坛区,金属制品业,江苏省常州市金坛区朱林镇创业路77号,,119.444388,31.735701,8.71E-06,,
江苏羽翼铸造有限公司,存续,1500,金坛区,金属制品业,江苏省常州市金坛区朱林镇金西工业园创业路55号,,119.444388,31.735701,1.01E-05,,
江苏天鑫机械科技有限公司,存续,2000,金坛区,通用设备制造业,江苏省常州市金坛区金西工业园创业路88号,,119.435219,31.734711,1.34E-05,,
常州市炜能物流有限公司,在业,2000,金坛区,水上运输业,江苏省常州市金坛区朱林镇永兴南路999-59号,,119.441816,31.728289,1.34E-05,,
常州市金坛圣通路面集料有限公司,存续,2000,金坛区,非金属矿物制品业,江苏省常州市金坛区薛埠镇九江口(常溧公路旁),,119.418072,31.734878,1.34E-05,,
常州银丰电力装备有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区金西工业园22号,,119.597897,31.723247,1.34E-05,,
常州市金坛隆宇机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区朱林镇长兴工业园区158号,,119.464741,31.737637,6.70E-06,,
常州市旺达变压器有限公司,存续,1520,金坛区,电气机械和器材制造业,江苏省常州市金坛区朱林镇工业集中区168号,,119.464741,31.737637,1.02E-05,,
江苏法勒卫浴有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区朱林永兴路68号,,119.463451,31.738925,6.70E-06,,
常州成业服饰有限公司,存续,30910459,金坛区,纺织服装、服饰业,江苏省常州市金坛区朱林镇长兴工业园,,119.464741,31.737637,2.07E-01,,
